ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-03-18,238.77337779343625,224.99823975577698,245.58398998783213,238.05884748720422,239.48174169898707,-3.8812701395930542,-3.8812701395930542,-3.8812701395930542,1.0109904169241173,1.0109904169241173,1.0109904169241173,-4.892260556517171,-4.892260556517171,-4.892260556517171,0.0,0.0,0.0,234.8921076538432
2025-03-19,238.88768588051144,225.00384176665514,244.82164116458958,238.15360941440449,239.6220333411227,-3.8010378859779186,-3.8010378859779186,-3.8010378859779186,0.976084558157865,0.976084558157865,0.976084558157865,-4.7771224441357845,-4.7771224441357845,-4.7771224441357845,0.0,0.0,0.0,235.08664799453354
2025-03-20,239.0019939675867,224.72659046924554,245.90810465753702,238.2544980626246,239.7636123311165,-3.716242795780983,-3.716242795780983,-3.716242795780983,0.9372482889952563,0.9372482889952563,0.9372482889952563,-4.653491084776239,-4.653491084776239,-4.653491084776239,0.0,0.0,0.0,235.28575117180574
2025-03-21,239.11630205466204,224.89495131823267,245.01878980900528,238.33934233738424,239.89989866981838,-3.598903814466024,-3.598903814466024,-3.598903814466024,0.9248777555264384,0.9248777555264384,0.9248777555264384,-4.523781569992462,-4.523781569992462,-4.523781569992462,0.0,0.0,0.0,235.51739824019603
2025-03-22,239.23061014173732,222.58259794535925,242.42726242749592,238.41484868768026,240.0456722945087,-6.85961394462051,-6.85961394462051,-6.85961394462051,-2.4692226025823123,-2.4692226025823123,-2.4692226025823123,-4.390391342038199,-4.390391342038199,-4.390391342038199,0.0,0.0,0.0,232.3709961971168
2025-03-23,239.3449182288126,222.82780318334488,243.16355117958096,238.50613832329947,240.18064779684454,-6.724880441137065,-6.724880441137065,-6.724880441137065,-2.4692208227181927,-2.4692208227181927,-2.4692208227181927,-4.255659618418873,-4.255659618418873,-4.255659618418873,0.0,0.0,0.0,232.62003778767553
2025-03-24,239.45922631588792,226.36718190410133,245.89868511355607,238.60647861717396,240.3284781195797,-3.0325861708084476,-3.0325861708084476,-3.0325861708084476,1.0892424057110144,1.0892424057110144,1.0892424057110144,-4.121828576519462,-4.121828576519462,-4.121828576519462,0.0,0.0,0.0,236.42664014507946
2025-03-25,239.57353440296313,227.06079717927497,246.89347746526326,238.69057314757606,240.45706438036598,-2.9800166464210216,-2.9800166464210216,-2.9800166464210216,1.0109904169231219,1.0109904169231219,1.0109904169231219,-3.9910070633441435,-3.9910070633441435,-3.9910070633441435,0.0,0.0,0.0,236.5935177565421
2025-03-26,239.6878424900385,226.27929036421878,246.48707399850682,238.77381742178403,240.58425369238378,-2.889052989089328,-2.889052989089328,-2.889052989089328,0.976084558158006,0.976084558158006,0.976084558158006,-3.8651375472473344,-3.8651375472473344,-3.8651375472473344,0.0,0.0,0.0,236.79878950094917
2025-03-27,239.8021505771137,226.53963885212804,247.36408212039692,238.87521066759285,240.73408316152333,-2.8087186742209376,-2.8087186742209376,-2.8087186742209376,0.9372482889962828,0.9372482889962828,0.9372482889962828,-3.7459669632172203,-3.7459669632172203,-3.7459669632172203,0.0,0.0,0.0,236.99343190289278
2025-03-28,239.91645866418898,226.73901254249077,247.97213728077898,238.96831021481174,240.8670721883428,-2.710144266513819,-2.710144266513819,-2.710144266513819,0.9248777555212986,0.9248777555212986,0.9248777555212986,-3.6350220220351175,-3.6350220220351175,-3.6350220220351175,0.0,0.0,0.0,237.20631439767516
2025-03-29,240.0307667512643,223.82547886170673,243.4838971299626,239.0645365509171,241.00251326133605,-6.002812060620423,-6.002812060620423,-6.002812060620423,-2.469222602586567,-2.469222602586567,-2.469222602586567,-3.533589458033855,-3.533589458033855,-3.533589458033855,0.0,0.0,0.0,234.0279546906439
2025-03-30,240.14507483833958,224.49806550396144,244.76062705637986,239.16600105120764,241.14510383167013,-5.911922405045252,-5.911922405045252,-5.911922405045252,-2.469220822717081,-2.469220822717081,-2.469220822717081,-3.4427015823281715,-3.4427015823281715,-3.4427015823281715,0.0,0.0,0.0,234.23315243329432
2025-03-31,240.25938292541485,227.88720430868537,248.7310430763624,239.25383223075698,241.28129863636767,-2.2738849849135185,-2.2738849849135185,-2.2738849849135185,1.089242405703179,1.089242405703179,1.089242405703179,-3.3631273906166976,-3.3631273906166976,-3.3631273906166976,0.0,0.0,0.0,237.98549794050135
2025-04-01,240.37369101249018,227.91630014480816,249.14793419048775,239.3427415234298,241.43285689507698,-2.2843789328776802,-2.2843789328776802,-2.2843789328776802,1.0109904169233668,1.0109904169233668,1.0109904169233668,-3.2953693498010472,-3.2953693498010472,-3.2953693498010472,0.0,0.0,0.0,238.0893120796125
2025-04-02,240.48799909956543,228.09838726137957,248.37720161717337,239.44452456718884,241.57563995101873,-2.2635813004570595,-2.2635813004570595,-2.2635813004570595,0.9760845581579188,0.9760845581579188,0.9760845581579188,-3.2396658586149787,-3.2396658586149787,-3.2396658586149787,0.0,0.0,0.0,238.22441779910838
2025-04-03,240.60230718664064,228.37379708782024,248.53816703151858,239.54240804490186,241.72463849829649,-2.2587509584210035,-2.2587509584210035,-2.2587509584210035,0.9372482889973095,0.9372482889973095,0.9372482889973095,-3.1959992474183125,-3.1959992474183125,-3.1959992474183125,0.0,0.0,0.0,238.34355622821965
2025-04-04,240.71661527371603,228.1826002386858,248.8088366114164,239.61665807047478,241.86381005256143,-2.2392312990088694,-2.2392312990088694,-2.2392312990088694,0.9248777555215304,0.9248777555215304,0.9248777555215304,-3.1641090545304,-3.1641090545304,-3.1641090545304,0.0,0.0,0.0,238.47738397470715
2025-04-05,240.83092336079125,225.19120461400217,245.57754322136807,239.70019654000595,242.02052921715824,-5.612732796796691,-5.612732796796691,-5.612732796796691,-2.469222602587584,-2.469222602587584,-2.469222602587584,-3.143510194209106,-3.143510194209106,-3.143510194209106,0.0,0.0,0.0,235.21819056399457
2025-04-06,240.94523144786652,225.02296428281247,245.66961739246693,239.79638197067936,242.1672892901342,-5.602736340510916,-5.602736340510916,-5.602736340510916,-2.4692208227260375,-2.4692208227260375,-2.4692208227260375,-3.1335155177848786,-3.1335155177848786,-3.1335155177848786,0.0,0.0,0.0,235.3424951073556
2025-04-07,241.05953953494185,230.03092883397633,249.78303286446362,239.89359393286912,242.30901008515875,-2.0440197618399956,-2.0440197618399956,-2.0440197618399956,1.0892424057055947,1.0892424057055947,1.0892424057055947,-3.133262167545591,-3.133262167545591,-3.133262167545591,0.0,0.0,0.0,239.01551977310186
2025-04-08,241.1738476220171,229.08665376809367,248.38031580636144,239.99209899739097,242.44914153449184,-2.130750618575062,-2.130750618575062,-2.130750618575062,1.010990416921131,1.010990416921131,1.010990416921131,-3.141741035496193,-3.141741035496193,-3.141741035496193,0.0,0.0,0.0,239.04309700344203
2025-04-09,241.28815570909242,228.36699144719427,249.89479633565043,240.086864883266,242.5904328341146,-2.1817440102798407,-2.1817440102798407,-2.1817440102798407,0.9760845581580323,0.9760845581580323,0.9760845581580323,-3.157828568437873,-3.157828568437873,-3.157828568437873,0.0,0.0,0.0,239.1064116988126
2025-04-10,241.4024637961677,228.81385119189432,248.9058776982339,240.1735808010444,242.73159822793338,-2.2430718199685824,-2.2430718199685824,-2.2430718199685824,0.9372482889967342,0.9372482889967342,0.9372482889967342,-3.180320108965317,-3.180320108965317,-3.180320108965317,0.0,0.0,0.0,239.15939197619912
2025-04-11,241.51677188324297,229.51339803778504,250.31435624446408,240.2561173277681,242.87573614222848,-2.28308617493594,-2.28308617493594,-2.28308617493594,0.9248777555292244,0.9248777555292244,0.9248777555292244,-3.2079639304651644,-3.2079639304651644,-3.2079639304651644,0.0,0.0,0.0,239.23368570830704
2025-04-12,241.6310799703183,225.56575748257075,245.16839934898675,240.33429381435795,243.0421569059496,-5.708717716579876,-5.708717716579876,-5.708717716579876,-2.4692226025918393,-2.4692226025918393,-2.4692226025918393,-3.239495113988038,-3.239495113988038,-3.239495113988038,0.0,0.0,0.0,235.9223622537384
2025-04-13,241.74538805739357,225.38110107161307,246.41531613293418,240.42867120628432,243.20157952812866,-5.742889249143367,-5.742889249143367,-5.742889249143367,-2.4692208227249255,-2.4692208227249255,-2.4692208227249255,-3.2736684264184417,-3.2736684264184417,-3.2736684264184417,0.0,0.0,0.0,236.0024988082502
2025-04-14,241.85969614446878,229.07760924559003,249.93957559185154,240.51551932905096,243.37250579376152,-2.2200469868130015,-2.2200469868130015,-2.2200469868130015,1.0892424057080106,1.0892424057080106,1.0892424057080106,-3.3092893925210123,-3.3092893925210123,-3.3092893925210123,0.0,0.0,0.0,239.63964915765578
2025-04-15,241.9740042315441,228.83136375393383,249.7844215411986,240.59902968984701,243.54262712371178,-2.3342523905430332,-2.3342523905430332,-2.3342523905430332,1.0109904169213757,1.0109904169213757,1.0109904169213757,-3.3452428074644094,-3.3452428074644094,-3.3452428074644094,0.0,0.0,0.0,239.63975184100104
2025-04-16,242.08831231861936,229.4881154121655,250.25491084937477,240.69049263052494,243.68452138434117,-2.404433451838576,-2.404433451838576,-2.404433451838576,0.9760845581579723,0.9760845581579723,0.9760845581579723,-3.380518009996548,-3.380518009996548,-3.380518009996548,0.0,0.0,0.0,239.6838788667808
2025-04-17,242.20262040569463,229.48621451756787,249.8077375162317,240.7762531100656,243.80981779874259,-2.476982038753695,-2.476982038753695,-2.476982038753695,0.9372482889961591,0.9372482889961591,0.9372482889961591,-3.4142303277498542,-3.4142303277498542,-3.4142303277498542,0.0,0.0,0.0,239.72563836694093
2025-04-18,242.31692849276996,228.7843179492913,249.87512151909328,240.86232118891473,243.9593889399456,-2.5207604572590423,-2.5207604572590423,-2.5207604572590423,0.9248777555267703,0.9248777555267703,0.9248777555267703,-3.4456382127858123,-3.4456382127858123,-3.4456382127858123,0.0,0.0,0.0,239.79616803551093
2025-04-19,242.43123657984523,226.4186193184354,247.1053518044506,240.95036639018906,244.09818765587966,-5.943378307275621,-5.943378307275621,-5.943378307275621,-2.4692226025896185,-2.4692226025896185,-2.4692226025896185,-3.474155704686003,-3.474155704686003,-3.474155704686003,0.0,0.0,0.0,236.4878582725696
2025-04-20,242.54554466692045,226.62885295152466,247.1795280550099,241.0384122813567,244.23773578887906,-5.968580809840762,-5.968580809840762,-5.968580809840762,-2.4692208227238144,-2.4692208227238144,-2.4692208227238144,-3.4993599871169465,-3.4993599871169465,-3.4993599871169465,0.0,0.0,0.0,236.57696385707968
2025-04-21,242.6598527539958,229.23912191083906,250.08603428033578,241.12460140216157,244.40599499332632,-2.431751532586142,-2.431751532586142,-2.431751532586142,1.0892424057079906,1.0892424057079906,1.0892424057079906,-3.520993938294133,-3.520993938294133,-3.520993938294133,0.0,0.0,0.0,240.22810122140967
2025-04-22,242.77416084107102,230.2205469329731,250.6386529094242,241.21079052296625,244.56719305230126,-2.527973295712133,-2.527973295712133,-2.527973295712133,1.0109904169243076,1.0109904169243076,1.0109904169243076,-3.5389637126364404,-3.5389637126364404,-3.5389637126364404,0.0,0.0,0.0,240.24618754535888
2025-04-23,242.8884689281463,230.1799385950071,250.23480568207427,241.29624676067584,244.72742323587516,-2.577246968128091,-2.577246968128091,-2.577246968128091,0.9760845581580859,0.9760845581580859,0.9760845581580859,-3.553331526286177,-3.553331526286177,-3.553331526286177,0.0,0.0,0.0,240.3112219600182
2025-04-24,243.00277701522162,230.28236819375877,250.07506461633332,241.38170746732956,244.8757382439935,-2.6270556604134185,-2.6270556604134185,-2.6270556604134185,0.9372482889971856,0.9372482889971856,0.9372482889971856,-3.5643039494106037,-3.5643039494106037,-3.5643039494106037,0.0,0.0,0.0,240.3757213548082
2025-04-25,243.1170851022969,230.07778647487874,250.50641693359336,241.46881827633166,245.05959674715973,-2.6473383741529877,-2.6473383741529877,-2.6473383741529877,0.9248777555243165,0.9248777555243165,0.9248777555243165,-3.572216129677304,-3.572216129677304,-3.572216129677304,0.0,0.0,0.0,240.46974672814392
2025-04-26,243.23139318937223,227.04519387886282,247.89233942946302,241.55678583153195,245.23772489098303,-6.046735083212517,-6.046735083212517,-6.046735083212517,-2.4692226025938733,-2.4692226025938733,-2.4692226025938733,-3.5775124806186436,-3.5775124806186436,-3.5775124806186436,0.0,0.0,0.0,237.1846581061597
2025-04-27,243.3457012764475,227.34341261306565,247.76388661010284,241.64336789932943,245.40558351963017,-6.04994528542269,-6.04994528542269,-6.04994528542269,-2.4692208227327708,-2.4692208227327708,-2.4692208227327708,-3.580724462689919,-3.580724462689919,-3.580724462689919,0.0,0.0,0.0,237.2957559910248
2025-04-28,243.46000936352274,230.73145766039397,252.1215815473153,241.72390602229746,245.5722303866709,-2.493203755337431,-2.493203755337431,-2.493203755337431,1.089242405707971,1.089242405707971,1.089242405707971,-3.582446161045402,-3.582446161045402,-3.582446161045402,0.0,0.0,0.0,240.96680560818533
2025-04-29,243.57431745059807,231.28100184721845,251.7744534559277,241.81011864937642,245.72322051309976,-2.5723180032869033,-2.5723180032869033,-2.5723180032869033,1.0109904169233126,1.0109904169233126,1.0109904169233126,-3.5833084202102157,-3.5833084202102157,-3.5833084202102157,0.0,0.0,0.0,241.00199944731116
2025-04-30,243.68862553767335,230.9801590654462,251.6491615390525,241.89633127645533,245.8756777300558,-2.607867772131152,-2.607867772131152,-2.607867772131152,0.9760845581577982,0.9760845581577982,0.9760845581577982,-3.5839523302889504,-3.5839523302889504,-3.5839523302889504,0.0,0.0,0.0,241.0807577655422
2025-05-01,243.80293362474856,231.37594749712213,251.74884751939734,241.98254390353415,246.00666480184486,-2.6477545821175115,-2.6477545821175115,-2.6477545821175115,0.9372482889982123,0.9372482889982123,0.9372482889982123,-3.585002871115724,-3.585002871115724,-3.585002871115724,0.0,0.0,0.0,241.15517904263106
2025-05-02,243.91724171182395,230.71338943412707,251.60147342041722,242.06875653061317,246.13735394645767,-2.662165753911114,-2.662165753911114,-2.662165753911114,0.9248777555245484,0.9248777555245484,0.9248777555245484,-3.587043509435662,-3.587043509435662,-3.587043509435662,0.0,0.0,0.0,241.25507595791282
2025-05-03,244.03154979889916,227.88731342777197,247.49328781276162,242.15496915769205,246.2680430910703,-6.059815112668137,-6.059815112668137,-6.059815112668137,-2.4692226025819917,-2.4692226025819917,-2.4692226025819917,-3.590592510086146,-3.590592510086146,-3.590592510086146,0.0,0.0,0.0,237.97173468623103
2025-05-04,244.1458578859744,227.25778487662743,248.63699299076742,242.23819794527765,246.4137056647928,-6.065302488833893,-6.065302488833893,-6.065302488833893,-2.4692208227285115,-2.4692208227285115,-2.4692208227285115,-3.5960816661053814,-3.5960816661053814,-3.5960816661053814,0.0,0.0,0.0,238.08055539714053
2025-05-05,244.26016597304974,231.83517285674438,251.82141817001894,242.31454645306272,246.54842184099775,-2.5145956707024615,-2.5145956707024615,-2.5145956707024615,1.0892424057103867,1.0892424057103867,1.0892424057103867,-3.6038380764128477,-3.6038380764128477,-3.6038380764128477,0.0,0.0,0.0,241.7455703023473
2025-05-06,244.374474060125,231.55374180771875,252.27093040922048,242.3949254512217,246.6810558179059,-2.6030790882043244,-2.6030790882043244,-2.6030790882043244,1.0109904169223167,1.0109904169223167,1.0109904169223167,-3.614069505126641,-3.614069505126641,-3.614069505126641,0.0,0.0,0.0,241.7713949719207
2025-05-07,244.48878214720028,231.92795387395984,252.50909249110495,242.4893888476133,246.813689794814,-2.65076918849189,-2.65076918849189,-2.65076918849189,0.9760845581579117,0.9760845581579117,0.9760845581579117,-3.6268537466498016,-3.6268537466498016,-3.6268537466498016,0.0,0.0,0.0,241.8380129587084
2025-05-08,244.6030902342756,231.9089577533997,251.8143262319757,242.58701955647254,246.9463237717222,-2.7048840092748585,-2.7048840092748585,-2.7048840092748585,0.9372482889955931,0.9372482889955931,0.9372482889955931,-3.6421322982704516,-3.6421322982704516,-3.6421322982704516,0.0,0.0,0.0,241.89820622500076
2025-05-09,244.71739832135088,231.93095776583988,252.46740207349924,242.6746421527528,247.0789577486303,-2.7348307553573643,-2.7348307553573643,-2.7348307553573643,0.92487775552478,0.92487775552478,0.92487775552478,-3.6597085108821443,-3.6597085108821443,-3.6597085108821443,0.0,0.0,0.0,241.98256756599352
2025-05-10,244.83170640842621,228.35988080740447,249.91213399795018,242.7612585219847,247.2311495944437,-6.1484728548359575,-6.1484728548359575,-6.1484728548359575,-2.4692226025862465,-2.4692226025862465,-2.4692226025862465,-3.679250252249711,-3.679250252249711,-3.679250252249711,0.0,0.0,0.0,238.68323355359027
2025-05-11,244.9460144955014,227.85079647342232,249.07969037038023,242.85093650513397,247.3828277465725,-6.1695178027568245,-6.1695178027568245,-6.1695178027568245,-2.469220822730548,-2.469220822730548,-2.469220822730548,-3.700296980026276,-3.700296980026276,-3.700296980026276,0.0,0.0,0.0,238.7764966927446
2025-05-12,245.06032258257667,231.76709205151593,252.4096782437973,242.9416168141256,247.51980116555902,-2.6330285817503727,-2.6330285817503727,-2.6330285817503727,1.0892424057128025,1.0892424057128025,1.0892424057128025,-3.7222709874631748,-3.7222709874631748,-3.7222709874631748,0.0,0.0,0.0,242.4272940008263
2025-05-13,245.174630669652,231.85786625649524,253.32461830247237,243.03009618033803,247.70738483904688,-2.7335020405351003,-2.7335020405351003,-2.7335020405351003,1.0109904169225616,1.0109904169225616,1.0109904169225616,-3.7444924574576617,-3.7444924574576617,-3.7444924574576617,0.0,0.0,0.0,242.44112862911692
2025-05-14,245.28893875672728,232.35134029132567,252.65657955295467,243.1237508258773,247.8510417705051,-2.7901132858278292,-2.7901132858278292,-2.7901132858278292,0.976084558157825,0.976084558157825,0.976084558157825,-3.7661978439856543,-3.7661978439856543,-3.7661978439856543,0.0,0.0,0.0,242.49882547089945
2025-05-15,245.40324684380255,232.75912604075214,253.46694675779545,243.2159861827812,247.99047699239603,-2.8493127086307006,-2.8493127086307006,-2.8493127086307006,0.9372482889950178,0.9372482889950178,0.9372482889950178,-3.7865609976257186,-3.7865609976257186,-3.7865609976257186,0.0,0.0,0.0,242.55393413517186
2025-05-16,245.51755493087788,232.38924938682248,253.0272466480456,243.31045667827766,248.13688050106683,-2.8798386112876746,-2.8798386112876746,-2.8798386112876746,0.9248777555223261,0.9248777555223261,0.9248777555223261,-3.8047163668100006,-3.8047163668100006,-3.8047163668100006,0.0,0.0,0.0,242.6377163195902
2025-05-17,245.63186301795315,228.4897369597959,249.8168907285568,243.39833166664835,248.3136536498689,-6.289006144002186,-6.289006144002186,-6.289006144002186,-2.4692226025872643,-2.4692226025872643,-2.4692226025872643,-3.819783541414921,-3.819783541414921,-3.819783541414921,0.0,0.0,0.0,239.34285687395098
2025-05-18,245.74617110502834,228.67309365968708,250.61326892577065,243.48437075222054,248.46059619388478,-6.300113184892552,-6.300113184892552,-6.300113184892552,-2.4692208227262884,-2.4692208227262884,-2.4692208227262884,-3.8308923621662627,-3.8308923621662627,-3.8308923621662627,0.0,0.0,0.0,239.4460579201358
2025-05-19,245.86047919210372,232.58931280131313,253.6274634924606,243.57390327411517,248.56010361775648,-2.747965394026826,-2.747965394026826,-2.747965394026826,1.089242405704967,1.089242405704967,1.089242405704967,-3.837207799731793,-3.837207799731793,-3.837207799731793,0.0,0.0,0.0,243.1125137980769
2025-05-20,245.97478727917894,232.9014479471855,253.55618997054117,243.6692343423029,248.69235922419549,-2.826963394913718,-2.826963394913718,-2.826963394913718,1.0109904169242534,1.0109904169242534,1.0109904169242534,-3.8379538118379712,-3.8379538118379712,-3.8379538118379712,0.0,0.0,0.0,243.14782388426522
2025-05-21,246.0890953662542,233.18688468807704,254.41564418467792,243.76035171337293,248.87176915947873,-2.856350857331984,-2.856350857331984,-2.856350857331984,0.9760845581579387,0.9760845581579387,0.9760845581579387,-3.8324354154899227,-3.8324354154899227,-3.8324354154899227,0.0,0.0,0.0,243.23274450892222
2025-05-22,246.20340345332954,232.8595071242319,254.22121034951476,243.85063644353974,249.03461438270148,-2.88280997456024,-2.88280997456024,-2.88280997456024,0.9372482889976463,0.9372482889976463,0.9372482889976463,-3.8200582635578866,-3.8200582635578866,-3.8200582635578866,0.0,0.0,0.0,243.3205934787693
2025-05-23,246.31771154040482,232.2821633623843,254.54858743669234,243.93970644015243,249.2014883840555,-2.8754673338450574,-2.8754673338450574,-2.8754673338450574,0.9248777555198718,0.9248777555198718,0.9248777555198718,-3.800345089364929,-3.800345089364929,-3.800345089364929,0.0,0.0,0.0,243.44224420655976
2025-05-24,246.43201962748006,229.77677012232442,251.31017427679777,244.0008318784537,249.36836238540954,-6.242171079903075,-6.242171079903075,-6.242171079903075,-2.46922260257862,-2.46922260257862,-2.46922260257862,-3.7729484773244555,-3.7729484773244555,-3.7729484773244555,0.0,0.0,0.0,240.189848547577
2025-05-25,246.5463277145554,229.34616044979737,251.56461794375278,244.0688836742999,249.51176473709637,-6.206880352236826,-6.206880352236826,-6.206880352236826,-2.469220822725177,-2.469220822725177,-2.469220822725177,-3.737659529511649,-3.737659529511649,-3.737659529511649,0.0,0.0,0.0,240.33944736231857
2025-05-26,246.66063580163066,233.51128243042243,255.17326794494502,244.160808998124,249.70947236120742,-2.6051697183926157,-2.6051697183926157,-2.6051697183926157,1.0892424057049475,1.0892424057049475,1.0892424057049475,-3.694412124097563,-3.694412124097563,-3.694412124097563,0.0,0.0,0.0,244.05546608323806
2025-05-27,246.774943888706,232.48387843207664,255.43028637224046,244.25562559696527,249.8794350156588,-2.6322921812164988,-2.6322921812164988,-2.6322921812164988,1.0109904169244985,1.0109904169244985,1.0109904169244985,-3.643282598140997,-3.643282598140997,-3.643282598140997,0.0,0.0,0.0,244.1426517074895
2025-05-28,246.88925197578126,234.16839648009244,255.0422656590931,244.34510560961925,250.05535025407605,-2.608400272194819,-2.608400272194819,-2.608400272194819,0.9760845581578516,0.9760845581578516,0.9760845581578516,-3.584484830352671,-3.584484830352671,-3.584484830352671,0.0,0.0,0.0,244.28085170358645
2025-05-29,247.00356006285648,233.7334564721254,255.30976943813044,244.43136274657311,250.22484650781132,-2.5811125558087324,-2.5811125558087324,-2.5811125558087324,0.9372482889970711,0.9372482889970711,0.9372482889970711,-3.518360844805804,-3.518360844805804,-3.518360844805804,0.0,0.0,0.0,244.42244750704774
2025-05-30,247.11786814993187,234.533887981404,256.608967569637,244.51761988352715,250.3923481012257,-2.5204894443626302,-2.5204894443626302,-2.5204894443626302,0.9248777555248802,0.9248777555248802,0.9248777555248802,-3.44536719988751,-3.44536719988751,-3.44536719988751,0.0,0.0,0.0,244.59737870556924
2025-05-31,247.23217623700705,231.2275231852407,252.24591538462303,244.60387702048104,250.55984969463995,-5.835280166191815,-5.835280166191815,-5.835280166191815,-2.469222602579637,-2.469222602579637,-2.469222602579637,-3.3660575636121783,-3.3660575636121783,-3.3660575636121783,0.0,0.0,0.0,241.39689607081525
2025-06-01,247.34648432408233,231.37314397230415,252.80752763847127,244.69013415743495,250.7303536625356,-5.750282825372789,-5.750282825372789,-5.750282825372789,-2.469220822720917,-2.469220822720917,-2.469220822720917,-3.281062002651872,-3.281062002651872,-3.281062002651872,0.0,0.0,0.0,241.59620149870955
2025-06-02,247.46079241115766,235.25575112389134,256.03097018035265,244.76205141720325,250.90057386094037,-2.101821218321659,-2.101821218321659,-2.101821218321659,1.0892424057097985,1.0892424057097985,1.0892424057097985,-3.191063624031458,-3.191063624031458,-3.191063624031458,0.0,0.0,0.0,245.358971192836
2025-06-03,247.57510049823293,234.61582127863977,256.4038319964528,244.84738680431806,251.03431441090484,-2.085782884994312,-2.085782884994312,-2.085782884994312,1.0109904169222625,1.0109904169222625,1.0109904169222625,-3.0967733019165746,-3.0967733019165746,-3.0967733019165746,0.0,0.0,0.0,245.48931761323863
2025-06-04,247.68940858530814,235.17929702534613,256.6125004420218,244.93498793350582,251.16261063218928,-2.0228187360031677,-2.0228187360031677,-2.0228187360031677,0.9760845581579922,0.9760845581579922,0.9760845581579922,-2.99890329416116,-2.99890329416116,-2.99890329416116,0.0,0.0,0.0,245.66658984930498
2025-06-05,247.80371667238353,234.53042101047757,256.08923489824514,245.02579651172547,251.28926365238573,-1.9608923128498177,-1.9608923128498177,-1.9608923128498177,0.9372482889980978,0.9372482889980978,0.9372482889980978,-2.8981406018479157,-2.8981406018479157,-2.8981406018479157,0.0,0.0,0.0,245.84282435953372
2025-06-06,247.91802475945872,234.99855704750198,256.9809249492008,245.10665061123012,251.45863198001751,-1.8702431925826741,-1.8702431925826741,-1.8702431925826741,0.9248777555251119,0.9248777555251119,0.9248777555251119,-2.795120948107786,-2.795120948107786,-2.795120948107786,0.0,0.0,0.0,246.04778156687604
2025-06-07,248.032332846534,232.41587134749352,253.69562911671542,245.19397998185758,251.63124140647852,-5.159626851598958,-5.159626851598958,-5.159626851598958,-2.469222602583892,-2.469222602583892,-2.469222602583892,-2.6904042490150655,-2.6904042490150655,-2.6904042490150655,0.0,0.0,0.0,242.87270599493502
2025-06-08,248.14664093360932,232.26304690101907,253.75495326765446,245.2809592801137,251.80225388193824,-5.053673241691625,-5.053673241691625,-5.053673241691625,-2.4692208227198056,-2.4692208227198056,-2.4692208227198056,-2.584452418971818,-2.584452418971818,-2.584452418971818,0.0,0.0,0.0,243.0929676919177
2025-06-09,248.2609490206846,236.7763863374779,257.66843387783257,245.367207156793,251.9361206049321,-1.3883678905379813,-1.3883678905379813,-1.3883678905379813,1.089242405709779,1.089242405709779,1.089242405709779,-2.47761029624776,-2.47761029624776,-2.47761029624776,0.0,0.0,0.0,246.8725811301466
2025-06-10,248.37525710775992,236.15154449247106,257.4561032747128,245.45297888242024,252.0695657608292,-1.3590999755629667,-1.3590999755629667,-1.3590999755629667,1.0109904169225075,1.0109904169225075,1.0109904169225075,-2.370090392485474,-2.370090392485474,-2.370090392485474,0.0,0.0,0.0,247.01615713219695
2025-06-11,248.4895651948352,236.85445127594318,258.2472411869702,245.52432236189628,252.2427736051065,-1.2858775069059245,-1.2858775069059245,-1.2858775069059245,0.9760845581579055,0.9760845581579055,0.9760845581579055,-2.26196206506383,-2.26196206506383,-2.26196206506383,0.0,0.0,0.0,247.20368768792926
2025-06-12,248.60387328191047,236.62757805394168,258.5345690705092,245.60161778843897,252.39230704453678,-1.2158972969588269,-1.2158972969588269,-1.2158972969588269,0.9372482889975225,0.9372482889975225,0.9372482889975225,-2.1531455859563495,-2.1531455859563495,-2.1531455859563495,0.0,0.0,0.0,247.38797598495165
2025-06-13,248.71818136898577,236.9291684527371,258.76101758601976,245.67867746260825,252.5360597723338,-1.1185336830337955,-1.1185336830337955,-1.1185336830337955,0.9248777555226579,0.9248777555226579,0.9248777555226579,-2.0434114385564537,-2.0434114385564537,-2.0434114385564537,0.0,0.0,0.0,247.59964768595196
2025-06-14,248.83248945606104,233.47808883006945,256.0649519212631,245.76336695352276,252.69640724550848,-4.401607621333488,-4.401607621333488,-4.401607621333488,-2.4692226025816715,-2.4692226025816715,-2.4692226025816715,-1.9323850187518163,-1.9323850187518163,-1.9323850187518163,0.0,0.0,0.0,244.43088183472756
2025-06-15,248.94679754313626,233.9411674880961,255.3768948003832,245.8480564444372,252.883919125359,-4.28877757547532,-4.28877757547532,-4.28877757547532,-2.469220822728763,-2.469220822728763,-2.469220822728763,-1.8195567527465575,-1.8195567527465575,-1.8195567527465575,0.0,0.0,0.0,244.65801996766095
2025-06-16,249.06110563021164,237.79917990785114,260.0826152128471,245.9339717141507,253.0301454173667,-0.6150550706884323,-0.6150550706884323,-0.6150550706884323,1.0892424057043788,1.0892424057043788,1.0892424057043788,-1.7042974763928114,-1.7042974763928114,-1.7042974763928114,0.0,0.0,0.0,248.4460505595232
